Gene name	Pig gene name
FOXD1-AS1	
EEF1A1P12	
LINC01385	
LINC01386	
FUNDC2P1	
CD8B2	
ANKRA2	ANKRA2
	
ABCA1	ABCA1
FBLN1	FBLN1
MIR8071-1	
IGHG2	
IGHG2	
IGHG2	
IGHG2	
IGHG2	
IGHG2	
RPS6KB2-AS1	
PTPRCAP	PTPRCAP
	
CORO1B	CORO1B
COL3A1	COL3A1
REPIN1-AS1	
SDHDP2	
NUP205	NUP205
MIR8071-2	
COPDA1	
BEGAIN	BEGAIN
MEA1	MEA1
HMGN1P4	
	
	
SELP	SELP
UTP15	UTP15
MAPK10-AS1	
DYNLT2B	DYNLT2B
RRP36	RRP36
RRP36	
RN7SKP96	
MIR4452	
	
GABRA2	GABRA2
	
	
RN7SL403P	
EHHADH	EHHADH
SLC35B1	SLC35B1
MCPH1	MCPH1
KLC4	KLC4
	
VASH1-DT	
VASH1	VASH1
	
	
	
	
TM4SF1-AS1	
SLC51A	SLC51A
	
GPR152	GPR152
	
VASH1-AS1	
TMEM134	TMEM134
ANGEL1	ANGEL1
MIR5088	
	
	
	
	
ZIK1P1	
	
HSPA8P20	
TEX13D	
NPM1P34	
	
CPT1C	CPT1C
GPC3	GPC3
	
RPL22P2	
RN7SKP17	
	
EIF2B5	EIF2B5
	
RN7SL356P	
	
IRF2BPL	IRF2BPL
	
LINC02288	
	
	
SLC4A1APP2	
LINC02289	
	
	
	
RSL24D1P4	
SCRN1	SCRN1
	
BPNT2P1	
	
SF3B3	SF3B3
LRRC74A	LRRC74A
CAMK1G	CAMK1G
USP12P1	
SAR1B	SAR1B
STX5	STX5
	
MIR1245A	
MIR1245B	
MIR3606	
CCDC140	
FAM117A	FAM117A
GINS1	GINS1
	
	
PTCD3	PTCD3
CKB	CKB
PAICS	PAICS
FKBP14-AS1	
LINC01589	
FKBP14	FKBP14
RNU6-1161P	U6
	
MIR4762	
CSDC2	CSDC2
ZNF672	ZNF672
LINC01602	
C22orf42	
PDXP	PDXP
	
CCDC117	CCDC117
FOXA2	FOXA2
	
	
RPL26P26	
	
	
LNCNEF	
LINC01747	
	
AEBP1	AEBP1
	
KRT18P3	
GCNT1P1	
RNA5SP476	
	
FAM110B	FAM110B
POLR3F	POLR3F
	
LINC02771	
	
LINC01735	
	
	
RNU6-1311P	
SEC24A	SEC24A
LAMB3	LAMB3
COA8	COA8
AVPR2	AVPR2
SNORD111B	SNORD111B
SNORD111	SNORD111
RNA5SP254	
DEFB108E	
	
WDR38	WDR38
ZNF705CP	
SRP14P3	
	
FAM66A	
	
XBP1	XBP1
AARS1	AARS1
	
	
	
DEFB109A	
	
FAM90A25P	
	
	
RNU6-1313P	
DLX3	DLX3
ALG1L12P	
ENPP7P6	
	
IDO1	IDO1
CFAP77	CFAP77
PRRG3	PRRG3
	
COX6CP5	
MIR3192	
RPL21P3	
RBBP9	RBBP9
CASC23	
CEP131	CEP131
TUB	TUB
SGSM1	SGSM1
GPR21	
FRRS1L	FRRS1L
CNGA2	CNGA2
RPS19P1	
CLDN22	
DTHD1	DTHD1
SEC23B	SEC23B
	
Metazoa_SRP	
RNU6-1164P	U6
	
RNU6-757P	U6
RNU6-757P	U6
FABP5P13	
KRT18P53	
PRKD1	PRKD1
CAMLG	CAMLG
SHOX	
SHOX	
SHOX	
GPR107	GPR107
DDX46	DDX46
MRPL2	MRPL2
MIR4649	
RNA5SP230	
MYL7	
PIK3CB	PIK3CB
SYP	SYP
DSTYK	DSTYK
SNORD94	SNORD94
Y_RNA	
MIR4779	
	
MRPL35	MRPL35
	
	
	
	
	
	
	
TLR2	TLR2
EFR3A	EFR3A
	
DMAC2L	DMAC2L
NPNT	NPNT
TUB-AS1	
RPS27AP17	
KLC4-AS1	
	
U8	
STS	
STS	
	
	
RN7SL351P	
SRPRA	SRPRA
PTK7	PTK7
KDM3A	KDM3A
VPS37D	VPS37D
DNAJC30	DNAJC30
DIO2	DIO2
MIR4767	
	
STX1A	STX1A
	
PNPLA4	
PNPLA4	
	
RTN1	RTN1
TSKS	TSKS
CHIC1	CHIC1
LINC01710	
AHCYP8	
ARHGEF10L	ARHGEF10L
	
	
C5orf24	C5orf24
	
	
	
	
	
	
	
RFPL1	
H3P39	
SLC28A2-AS1	
SLC28A2	SLC28A2
	
RNU6-841P	
	
LINC01311	
	
TXNDC15	TXNDC15
ZNF526	ZNF526
CLTCL1	
CT47B1	
	
FAM156B	
	
ERF	ERF
	
IFT74	IFT74
	
	
CLMAT3	
TMEM145	TMEM145
RN7SKP232	
	
ATOX1	
RPL35AP26	
	
DCPS	DCPS
DCAF8L2	
MLXIP	MLXIP
OC90	OC90
IL9R	IL9R
LINC02048	
	
	
SHQ1	SHQ1
ATOX1-AS1	
RPLP1P6	
GLRA1	GLRA1
CDKN3	CDKN3
MPND	MPND
	
UTP23	UTP23
	
	
RNU6-953P	U6
RNU6-953P	U6
GATM	GATM
	
	
TSNAX	TSNAX
MAGEA6	
MAGEA6	
MAGEA6	
MAGEA6	
MAGEA6	
MAGEA6	
RAD21-AS1	
ST3GAL4	ST3GAL4
MIR3610	
AARD	AARD
	
LINC02769	
	
	
LINC02026	
NOS1AP	
RN7SL303P	
	
	
RTP2	RTP2
RHOBTB2	RHOBTB2
MID1IP1	MID1IP1
OSTN-AS1	
	
LINC01972	
MAGED4B	
MAGED4B	
	
MIR4284	
RN7SL265P	
LINC01213	
CLDN3	
METTL27	METTL27
LINC02041	
PCYT1A	PCYT1A
	
RNA5SP198	
RNU6-923P	
RXFP3	RXFP3
TMEM270	TMEM270
	
	
SLC45A2	SLC45A2
AMDHD1	AMDHD1
NDUFAF8	NDUFAF8
ZDHHC21	ZDHHC21
ANAPC4	ANAPC4
	
	
RBM28	RBM28
SLC38A10	SLC38A10
	
C9orf131	C9orf131
	
	
GARIN4	
	
	
PAH	PAH
	
C1QTNF3-AMACR	
SMIM26	SMIM26
TNFRSF10B	
RN7SL338P	
	
PIGO-AS1	
C1QTNF3	C1QTNF3
STOML2	STOML2
	
RN7SL638P	
RNU6ATAC34P	
SPATA5L1	SPATA5L1
DUXAP7	
RNPEP	RNPEP
DTD1-AS1	
RBCK1	RBCK1
	
	
	
DGCR8	DGCR8
	
	
	
RN7SL684P	
Y_RNA	
GPRIN1	GPRIN1
SNCB	SNCB
	
MIR147B	
	
SLC30A4	SLC30A4
	
	
TMEM105	
	
RNU7-27P	
IMPDH1	IMPDH1
RENO1	
	
HMGN2P46	
	
	
	
MIR4740	
	
MIR3186	
SSX2	
	
EIF1P6	
	
LINC01971	
	
UBE2F-SCLY	
	
SNORA41B	
	
DPPA5P2	
FAAP100	FAAP100
LINC02924	
	
	
BLOC1S6	BLOC1S6
LRCH3	LRCH3
SH3GL1	SH3GL1
RNU6-1333P	
SCLY	SCLY
LINC00896	
	
SMIM45	SMIM45
	
RN7SL633P	
MIR4281	
C1QTNF7	C1QTNF7
EIF4E1B	EIF4E1B
SMTN	SMTN
NOPCHAP1	NOPCHAP1
	
Y_RNA	
ATOSB	ATOSB
	
	
TNFRSF13B	
	
VCX	
	
CFAP299	CFAP299
TNFRSF10C	
TSPAN17	TSPAN17
	
	
NACAP8	
	
SUDS3	SUDS3
SERTM2	SERTM2
RTEL1-TNFRSF6B	
TNFRSF10D	
RGN	RGN
GUCY1A1	GUCY1A1
	
LINC02090	
	
	
	
MPRIP-AS1	
	
RNU6-767P	U6
	
RN7SL775P	
	
	
PLD6	PLD6
MYF5	MYF5
ANGEL2	ANGEL2
	
TNFRSF10A	
TNFRSF10A	
ARHGAP5	ARHGAP5
	
BBS10	BBS10
FLCN	FLCN
LINC02825	
	
	
RTEL1	RTEL1
	
RPL23AP67	
CRADD	CRADD
	
SRFBP1	SRFBP1
Y_RNA	
	
	
SQOR	SQOR
	
TMEM170A	TMEM170A
	
RNU6-1189P	
CHAF1A	CHAF1A
RNU12-2P	U12
RNU12-2P	U12
	
	
RBM10	RBM10
	
MIR3152	
RN7SKP258	
RAP1BP1	
SAXO1	SAXO1
ESPNL	ESPNL
LOX	LOX
	
	
TNFRSF10A-AS1	
ACTG1P24	
	
CHST6	
RPL23AP55	
TNFRSF10A-DT	
SELENOM	SELENOM
	
TNFRSF10A-DT	
RRAGA	RRAGA
COPS3	COPS3
CHMP7	CHMP7
	
	
ADAMTSL1	ADAMTSL1
	
	
ITLN1	
NDRG2	NDRG2
	
GABARAPL2	
	
	
	
	
	
SRF	SRF
	
CCDC60	CCDC60
UBXN6	UBXN6
	
INPP5J	INPP5J
	
	
TERF2IP	TERF2IP
KLHL30	KLHL30
CUL9	CUL9
DUXB	
RN7SL520P	
ATP5PBP7	
CPHXL	
ERFE	ERFE
RNA5SP403	
RNA5SP404	
	
	
	
	
IMPDH1P11	
	
TESC-AS1	
RN7SL493P	
KIAA0040	KIAA0040
	
	
RNU6-633P	U6
RNU6-633P	U6
RNU6-633P	U6
NUDT4	
GNAO1-DT	
HHLA1	HHLA1
NPM1	NPM1
	
DNAI1	DNAI1
ILKAP	ILKAP
	
	
MIR6893	
TONSL-AS1	
	
GNAO1-AS1	
RGSL1	RGSL1
KIFC2	KIFC2
SFMBT2	SFMBT2
MIR3935	
	
KLF3P2	
	
FBXO45	FBXO45
	
	
ENHO	
AMFR	AMFR
	
	
CNTFR	CNTFR
IGF2BP2-AS1	
	
HRG-AS1	
	
AHCYP7	
USP8	USP8
CNTFR-AS1	
RPP25L	RPP25L
ITPK1P1	
FOXH1	FOXH1
UBA1	UBA1
DCTN3	DCTN3
TMEM212-IT1	
	
	
FLJ42393	
RPS29P3	
PPP1R16A	
BCL6	BCL6
MIR4746	
	
	
	
	
	
	
	
TCP11L2	TCP11L2
HDGFL2	HDGFL2
OGFOD1	OGFOD1
GALT	GALT
	
DNPH1	DNPH1
ASAH2	
GUCY1B1	GUCY1B1
	
	
DISC1-IT1	
KCNQ5-DT	
	
NT5M	NT5M
MIR4282	
KNOP1P4	
PGAM1P10	
KCNQ5-AS1	
LINC01346	
RBPMS2P1	
	
KHDC1P1	
KHDC1L	
	
RPS26P13	
KHDC1-AS1	
EXOC8	EXOC8
	
	
	
	
GAPDHP75	
	
CCNQP1	
	
RPSAP41	
	
EIF3EP1	
SDCBP2P1	
	
PAICSP3	
BRINP2	BRINP2
DPPA5	DPPA5
DBX2	DBX2
HES6	HES6
RPL13P12	
GPT	
	
TSEN15P1	
KHDC3L	
Y_RNA	
YEATS2	YEATS2
DRAM1	DRAM1
MED9	MED9
KARS1	KARS1
OOEP-AS1	
RPL39P3	
RPS6P8	
DDX43	
RASD1	RASD1
NEK7	NEK7
	
RPL27	RPL27
	
LINC02451	
SRRM4	SRRM4
	
KIRREL3-AS1	
LYVE1	LYVE1
	
RNU7-54P	
	
HILPDA	
PLIN5	PLIN5
HILPDA-AS1	
EFCAB3P1	
	
KHDRBS2-OT1	
	
KHDRBS2	KHDRBS2
METTL2B	
TRAF3IP1	TRAF3IP1
Y_RNA	
CTR9	CTR9
TSPAN8	
PGBD5	PGBD5
FXYD4	
	
GUCA1B	GUCA1B
	
B4GALNT2	
B4GALNT2	
LRG1	
MRPS10	MRPS10
MFSD3	MFSD3
HNRNPF	
HNRNPF	
	
	
CRYBG1	CRYBG1
SENP2	SENP2
TNFAIP8L1	TNFAIP8L1
	
	
	
	
CCL27	CCL27
	
	
	
	
ERVV-2	
ANKRD45	ANKRD45
RECQL4	RECQL4
	
RUVBL2	RUVBL2
	
	
Metazoa_SRP	
	
SNORD3J	
ZNF695	
LINC02916	
	
RNU7-193P	
MIR548O	
	
	
ZNF239	ZNF239
ALKBH4	ALKBH4
PLA2G3	PLA2G3
CCL19	CCL19
SNORD97	SNORD97
ZBED5	ZBED5
TMEM132E	TMEM132E
LRWD1	LRWD1
LRP1	
	
	
MIR3928	
CCL21	CCL21
RNF185	RNF185
	
CAP1P2	
ZNF485	
Y_RNA	
RNA5SP211	
	
Y_RNA	
RTN4IP1	RTN4IP1
FAM205A	
KLHL30-AS1	
	
U4	
MIR1244-1	
PDE6D	PDE6D
LINC02752	
SMYD3-IT1	
SIGMAR1	SIGMAR1
	
LINC02789	
	
	
ZNF32-AS3	
	
IFI35	IFI35
	
RPL21P88	
RPS6KC1	RPS6KC1
EIF3F	EIF3F
GAN	GAN
ZNF32	ZNF32
RNU6-527P	U6
QRSL1	QRSL1
ZNF32-AS1	
ZNF32-AS2	
	
ZNF487	
RPL21P65	
LINC02526	
RNU6-117P	
MIR587	
SNORA40C	
RNU6-1115P	
CNN2P9	
	
AMD1	
RHBDF1	RHBDF1
RPL28P2	
	
RNF185-AS1	
MIR6877	
	
LIMK2	LIMK2
GTF3C5	
MIR1471	
NPPC	NPPC
CCNJ	CCNJ
DIS3L2	DIS3L2
MIR6798	
LHB	
BDH1	BDH1
MIR5090	
MIR4467	
	
	
	
	
FAT4	FAT4
NTF6A	
TMEM11	TMEM11
NTF6G	
	
NTF6B	
HMGB1P42	
	
CGB5	
TBCEL-TECTA	
INE1	
KCNA4	KCNA4
UPK3BL1	
RNA5SP395	
NDUFB11	NDUFB11
	
USP50	USP50
RAB5C	RAB5C
MIR3157	
RNU6-271P	
	
NPM1P25	
PRF1	PRF1
FSHB	FSHB
	
	
	
	
	
TRPT1	TRPT1
RN7SL708P	
NUP62CL	NUP62CL
RASA4DP	
SNRNP70	SNRNP70
	
RPL7AP39	
	
ADAMTS14	ADAMTS14
MIR4283-1	
TNRC18P3	
	
NPRL3	NPRL3
SLC29A4P1	
PHKG1P4	
SEPTIN7P15	
	
	
	
GTF3C6P2	
TRPM7	TRPM7
	
Y_RNA	
MTATP6P8	
MTCO3P10	
MYCLP1	
RNU6-746P	U6
LRRC34P2	
	
MTND4LP32	
FCF1P8	
	
DNAJA1P3	
MTND4P4	
SRD5A3-AS1	
LRRC14	LRRC14
MTND5P6	
MTND6P29	
DNAAF6	DNAAF6
MTCYBP29	
GUSBP10	
MTND1P4	
MTND2P6	
MTCO1P10	
MTCO2P10	
Y_RNA	
	
MIR4325	
MTATP6P10	
RPL39P39	
HOXB13	HOXB13
MTCO3P4	
	
SPO11	SPO11
TMEM165	TMEM165
GTF3C6	GTF3C6
	
	
MTND4P5	
MTND5P7	
FBXW10B	
RNU6-1128P	
RPF2	RPF2
	
Y_RNA	
MTCYBP5	
PIK3IP1	PIK3IP1
GUSBP12	
	
RNU7-157P	
C4orf46P2	
	
	
	
MIR3147HG	
ATP7A	ATP7A
LRRC24	LRRC24
MIR3147	
VN1R28P	
SAPCD2P2	
GSTM2P1	
RPS26P40	
RNU6-824P	
PCBD1	PCBD1
CFAP69	CFAP69
	
MIR1273C	
U8	
	
	
TFB1M	TFB1M
PLAAT1	PLAAT1
C8orf82	C8orf82
	
Y_RNA	
Y_RNA	
LIN7B	LIN7B
OR7E85BP	
TBATA	TBATA
PYDC2	
UNC93B8	
RNA5SP496	
	
CLDN20	CLDN20
	
OR7E111FP	
	
	
	
	
	
NXPH3	NXPH3
	
NOX3	NOX3
	
	
	
	
	
	
	
KRT18P28	
	
	
	
MIR562	
NRBF2P6	
	
CDK12	CDK12
RPL10P12	
ECEL1P3	
LINC02028	
	
	
	
SNRPCP16	
Metazoa_SRP	
CFAP251	
CFAP251	
	
ALPP	
ALPP	
ALPP	
	
TMCC2	TMCC2
BAD	BAD
ENPP7P10	
	
ZNF251	ZNF251
RN7SKP186	
TLX1NB	
DDR1-DT	
MIR4640	
GTF2H4	GTF2H4
TLX1	TLX1
RAE1	RAE1
TRIM2	TRIM2
ZNF517	
C19orf73	
VN1R6P	
CALHM2	CALHM2
ZNF845	
ESRRA	ESRRA
ZNF525	
ADAM2	ADAM2
	
	
	
	
HBZ	HBZ
PM20D1	
PM20D1	
CALHM1	CALHM1
CALHM3	CALHM3
	
ZNF765	
NEURL1-AS1	
CEL	CEL
	
	
	
	
HBM	HBM
Y_RNA	
UBXN7-AS1	
SH3PXD2A-AS1	
	
ALPG	
ALPG	
ALPG	
RNF168	
RNF168	
RNF168	
RN7SL524P	
MED6P1	
	
	
RNA5SP311	
	
PTPN20	PTPN20
	
	
UHRF1BP1L-DT	
HBZP1	
NCKAP1L	NCKAP1L
TM4SF19-DYNLT2B	
HBAP1	
HBA2	
	
	
	
LINC02012	
	
ZDHHC19	ZDHHC19
RALGDS	RALGDS
RPL39P36	
	
ECEL1P1	
PNPO	PNPO
TPM3P9	
TGIF2P1	
HBA1	
	
RPL23AP16	
DIS3L2P1	
ZNF670-ZNF695	
	
ALPI	
ALPI	
ALPI	
ZNF813	
	
	
	
MIR3166	
GAPDHP70	
RN7SL354P	
	
ZNF692-DT	
	
GRM5-AS1	
RPL32P30	
NUP133	NUP133
MIR549A	
	
	
Y_RNA	
	
Y_RNA	
	
HBQ1	HBQ1
MESD	MESD
CTSC	CTSC
TPM3P6	
GTPBP10	GTPBP10
	
	
RNU6-359P	
DDX28	DDX28
	
	
OSTCP3	
RN7SL317P	
RNU6-698P	U6
	
MIR512-1	
MIR512-2	
MIR1323	
MIR498	
MIR520E	
MIR515-1	
MIR519E	
MIR520F	
	
MIR515-2	
MIR519C	
MIR1283-1	
MIR520A	
MIR526B	
MIR519B	
MIR525	
	
MIR523	
MIR518F	
MIR520B	
MIR518B	
MIR526A1	
MIR520C	
TMEM41A	TMEM41A
MIR518C	
MIR524	
MIR517A	
NFATC3	NFATC3
MIR519D	
MIR521-2	
RNU6-803P	
MIR520D	
MIR517B	
MIR520G	
MIR516B2	
MIR526A2	
MIR518E	
ECEL1	ECEL1
SFTA2	SFTA2
MIR518A1	
RNU6-980P	
MIR518D	
MIR516B1	
	
MIR518A2	
MIR517C	
MIR520H	
RNU6-982P	
MIR521-1	
MIR4514	
RNU6-751P	
	
MIR522	
MIR519A1	
MIR527	
CFAP161	CFAP161
MIR516A1	
MIR1283-2	
RNU6-1041P	
MIR516A2	
	
MIR519A2	
REXO1	REXO1
Y_RNA	
MUCL3	
NDUFAF2	NDUFAF2
MB21D2	MB21D2
PYDC2-AS1	
HCG21	
	
NAPGP2	
ANP32BP3	
MUC21	
	
SLC28A1	SLC28A1
UGT3A2	
RNU6-1133P	
C6orf15	C6orf15
MTND1P9	
RBM38-AS1	
RBM38	RBM38
PSORS1C1	
LINC01717	
	
SETP7	
	
LINC01743	
NENFP2	
	
	
LPP-AS1	
	
RGS21	RGS21
	
P3H2	P3H2
CDSN	CDSN
MND1	MND1
	
RCC2-AS1	
RGS1	RGS1
PSORS1C2	PSORS1C2
	
	
CRADD-AS1	
UQCC1	UQCC1
POLR2LP1	
PSORS1C3	
DUSP8	DUSP8
GALNT9	GALNT9
	
	
	
	
CLDN12	
	
	
MIR1909	
	
	
LMBRD2	LMBRD2
CYB5D2	CYB5D2
	
KLF16	KLF16
VARS2	VARS2
KRTAP5-AS1	
KRTAP5-1	
	
KRTAP5-2	
	
KRTAP5-3	
ABHD17A	ABHD17A
	
FAM99A	
	
FAM99B	
LINC02708	
KRTAP5-6	
TRPV3	TRPV3
IFITM10	IFITM10
RGS5-AS1	
LINC01774	
EFL1P2	
EEF1A1P44	
PGBD2	PGBD2
	
PRSS56	PRSS56
LINC02835	
RPL6P10	
	
RNU2-40P	
	
	
PPIAP37	
FAM192BP	
MIR580	
	
RNU6-1305P	
	
RAC1P7	
NADK2	NADK2
RPL6P13	
FLVCR1	FLVCR1
CHRND	CHRND
C4orf36	C4orf36
EIF3H	EIF3H
PRADX	
	
	
	
	
	
WDR53	WDR53
CTSD	CTSD
	
CDK14	CDK14
ADAT3	ADAT3
GJA6P	
RS1	RS1
CSNK1G2	CSNK1G2
	
	
	
	
	
PPEF1-AS1	
	
	
BLOC1S6P1	
HAUS1P2	
PHKA2-AS1	
LINC02372	
SLC41A1	SLC41A1
TPRG1	TPRG1
PHKA2	PHKA2
	
	
UTP20	UTP20
TECRP1	
KLHL8	KLHL8
CHRNG	CHRNG
COL14A1	COL14A1
	
	
RN7SL48P	
SUPT20HL1	
SUPT20HL1	
SUPT20HL1	
USH2A	
GLA	GLA
LINC01968	
	
RNU6-339P	U6
RNU6-796P	
	
	
	
UBE3A	UBE3A
	
RNU6-1132P	U6
RNA5-8SP5	
MIR663B	
CDC27P1	
ATP13A5-AS1	
	
FAM201B	
	
RNU6-175P	U6
	
YBX1P7	
UBXN7	
VPS54	VPS54
CSNK1G2-AS1	
	
	
NADK2-AS1	
LGR5	LGR5
	
ACTL9	ACTL9
SKP2	SKP2
RPL23AP78	
	
LSM7	LSM7
	
	
TIMM13	TIMM13
	
ADIPOQ	ADIPOQ
SUV39H1	SUV39H1
	
LMNB2	LMNB2
ATP13A4	ATP13A4
GBGT1	GBGT1
	
MRPL11	MRPL11
ACOT8	ACOT8
	
RNU6-1056P	
GLOD5	GLOD5
	
TVP23CP1	
	
GAPDHP60	
PTP4A1P3	
FZD1	FZD1
	
ACAA2P1	
MIR5705	
HSD17B13	HSD17B13
RNU6-29P	U6
ERAS	ERAS
PCSK1N	PCSK1N
NIPA2P1	
	
PELI1	PELI1
PTTG1IP2	
MIR7108	
LINC01775	
	
	
GADD45B	GADD45B
FLJ40288	
PQBP1	PQBP1
	
	
	
CAV1	CAV1
	
PELI3	PELI3
	
HSD17B11	HSD17B11
LINC01864	
TRBV10-1	
LINC00309	
ZNF787	ZNF787
TRBV11-1	
	
TRBV12-1	
	
TRBV10-2	
	
TRBV11-2	
MIR4433B	
MIR4433A	
RPL23AP37	
TRBV12-2	
RN7SKP43	
	
TRBV6-5	
	
	
ZNF444	ZNF444
RPL7L1P9	
TRBV7-4	
TRBV7-4	
MIR6809	
DIRC3	
TRBV5-4	
TRBV5-4	
TRBV6-6	
LINC02817	
TRBV7-5	
TRBV5-5	
TRBV5-5	
TRBV6-7	
TRBV7-6	
TRBV7-6	
TRBV5-6	
TRBV5-6	
DEFB121	DEFB121
TRBV6-8	
RN7SL681P	
RPL23AP25	
RNU1-44P	U1
TRBV7-7	
TRBV7-7	
POU4F2	POU4F2
SLC43A2	SLC43A2
TRBV5-7	
TRBV5-7	
	
DEFB123	DEFB123
	
TRBV7-9	
TRBV7-9	
	
	
TRBV13	
TRBV10-3	
	
DEFB124	
TRBV11-3	
	
	
LCN1P1	
Metazoa_SRP	
REM1	REM1
TRBV12-3	
TRBV12-3	
RNU6-848P	
	
	
TRBV12-4	
TRBV12-4	
	
USP17L15	
	
BTF3L4P4	
TRBV12-5	
TRBV12-5	
ABO	
KLF2P3	
PALLD-AS1	
RPL31P13	
	
	
GPR148	
CNGA1	CNGA1
MET	MET
	
	
	
SMYD3-AS1	
ZNF670	
CYCSP8	
	
ARHGAP42P1	
	
LINC00028	
	
SSBP3P2	
GALP	
HM13	HM13
	
	
ADSS2	ADSS2
MTCYBP10	
PLCH1-AS1	
PLCH1-AS2	
RPS27AP8	
MTND6P10	
DPPA2P3	
MTND5P23	
RPL6P7	
	
GMNC	GMNC
MTND4P21	
Y_RNA	
HIGD1AP13	
	
	
	
MTND3P18	
MTCO3P18	
BMP2K-DT	
SNRPGP15	
	
PAQR3	PAQR3
SMCO1	SMCO1
TECR	
MTATP6P4	
MTCO2P18	
MTCO1P18	
	
	
MTND2P18	
BBS1	BBS1
	
RPL7AP24	
	
MTND1P26	
RPL9P15	
	
TMEM132D-AS1	
ETV5	ETV5
MED15P3	
	
LINC01120	
	
	
PLD5	PLD5
SCYL2	SCYL2
	
GNAQP1	
NOC2LP2	
RHOQP2	
	
MZT2A	
CSF3	CSF3
TCEA1	TCEA1
Y_RNA	
LCN1P2	
SURF6	SURF6
RN7SL127P	
LINC02365	
PRIMPOL	PRIMPOL
TUBA3D	
NXNP1	
Y_RNA	
ELF3-AS1	
MED22	MED22
	
BANF1P4	
LMOD1	LMOD1
SLC35A2	SLC35A2
LINC02347	
FRMPD2B	
THRA	THRA
MIR4784	
ACBD6	ACBD6
BMPR1A	BMPR1A
ARHGEF4	
LINC00602	
GAPDHP72	
C3orf33	
	
G3BP1	G3BP1
	
	
RNU6-153P	
	
	
GNG5P1	
PRR18	
SFT2D1	SFT2D1
	
RAP2B	RAP2B
	
	
	
	
	
	
LINC01998	
ETV5-AS1	
	
HNRNPA1P49	
	
GAPDHP47	
MPC1	
EPHB3	EPHB3
ST7L	ST7L
OPN4	OPN4
CENPU	CENPU
	
MPC1-DT	
RPL7A	
	
RPS6KA2-IT1	
MIR1913	
TBXT	TBXT
BNIP3	BNIP3
NFE2L3	NFE2L3
	
	
ST13P15	
	
RBM43P1	
	
LIPH	LIPH
	
	
	
ADGRD1	ADGRD1
CXCL12	CXCL12
CBX3	CBX3
MRS2	MRS2
MPRIP	
DNAAF11	DNAAF11
OR6L2P	
OR7M1P	
CYP2E1	CYP2E1
MIR639	
NDUFB7	NDUFB7
SNORD24	SNORD24
	
EIF5A2	EIF5A2
SNORD36B	SNORD36
SNORD36A	SNORD36
TM9SF4	TM9SF4
SNORD36C	SNORD36
SNORD36C	SNORD36
SURF1	SURF1
RN7SL337P	
RN7SL842P	
SLED1	
MEGF8	
	
	
MIR3945	
TRPC6P7	
MIR4455	
	
RNU6-351P	
	
	
	
	
TET2-AS1	
RN7SL89P	
RNU6-553P	
TET2	
KLHL6-AS1	
	
VEZF1P1	
CD96	CD96
SNX16	SNX16
SURF2	SURF2
DAPL1	DAPL1
	
	
LINC01448	
TCP1P1	
	
	
	
	
	
BEND3	BEND3
SYCE1	SYCE1
SURF4	SURF4
PREP	PREP
RGPD3	
PSMA2	PSMA2
IL21	IL21
KIF3B	KIF3B
	
	
ZDHHC24	
IRX2	IRX2
BIN3	BIN3
	
ASXL1	ASXL1
ACTN3	ACTN3
IL21-AS1	
LSINCT5	
ADRB2	ADRB2
CDC20B	CDC20B
OR6L1P	
SPRN	SPRN
	
BBS12	BBS12
PIM2	PIM2
	
RN7SKP202	
ATOH7	ATOH7
SCARNA22	
LINC02640	
KRT19P4	
NELFA	NELFA
PBLD	PBLD
OTUD5	OTUD5
	
SCAF8	SCAF8
ALPK3	ALPK3
RMDN2	
U2SURP	U2SURP
	
MRPL32	
MRPL32	
	
Y_RNA	
CRYZP1	
Y_RNA	
Y_RNA	
	
	
	
	
	
	
	
RPL23AP95	
RPS12P27	
AVEN	AVEN
	
HNRNPH3	HNRNPH3
S100A11P1	
	
	
DNAJC2	DNAJC2
	
ESRP2	ESRP2
CHRM5	CHRM5
SHROOM1	SHROOM1
	
	
MIR8077	
	
CNFN	CNFN
FAM227B	FAM227B
STKLD1	STKLD1
LIPE	LIPE
	
	
	
LINC02412	
SNRNP35	SNRNP35
MIR943	
REXO4	REXO4
NAT8L	NAT8L
RGS22	RGS22
	
KIF3A	KIF3A
	
	
	
	
RNU6-722P	
NSD2	NSD2
KCND1	KCND1
SPI1	SPI1
	
	
LINC00943	
EIF3LP3	
FXYD6P2	
	
	
	
ZNF37A	ZNF37A
	
CXCL17	
CXCL17	
	
SNORA11G	SNORA11G
RNU4-60P	
	
TRO	TRO
CEACAM1	
MIR6773	
	
PLA2G15	PLA2G15
	
	
SLC35F3-AS1	
	
MIR4487	
CILK1	CILK1
SLC39A13	SLC39A13
RBBP5	RBBP5
	
	
	
PREPL	PREPL
DTWD1	DTWD1
TACR2	TACR2
CACFD1	CACFD1
ZMIZ1	ZMIZ1
	
	
	
PRXL2AP1	
	
	
LINC00508	
LINC02826	
	
XPR1	XPR1
	
LSM3P2	
SLC7A6	
	
	
ZNF10	ZNF10
SLC2A6	SLC2A6
RPS29P16	
CENPW	CENPW
SLC26A5	SLC26A5
NOL4L	NOL4L
KCNK16	KCNK16
	
MIR422A	
	
	
PSAP	PSAP
CIAO2A	CIAO2A
RAPSN	
WASHC2C	
SNX1	SNX1
	
	
	
TCEA1P1	
SULF2	SULF2
GAS2L1P2	
	
VN1R51P	
LINC02443	
FAM220CP	
	
RNU6-798P	
	
ZNF322P1	
	
